id_transacao,cpf_aluno,data_transacao,mes_referencia,valor,curso,cep_cobranca,cidade,uf,bairro,venda_em_feriado,horas_assistidas,tickets_suporte,nps_score,percentual_conclusao,data_processamento_utc
TX-52623,***.044.058-**,2024-06-28,2024-06,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,52.9,0.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52624,***.267.711-**,2024-09-16,2024-09,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52625,***.683.420-**,2024-01-11,2024-01,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52626,***.251.272-**,2024-01-13,2024-01,49.9,Básico,,,,,False,47.2,4.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52627,***.103.865-**,2024-08-28,2024-08,99.9,Premium,80010010,Curitiba,PR,Centro,False,17.8,3.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-52628,***.221.890-**,2024-07-22,2024-07,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52629,***.931.321-**,2024-11-20,2024-11,49.9,Básico,69010000,Manaus,AM,Centro,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52630,***.975.923-**,2024-06-24,2024-06,49.9,,04538133,São Paulo,SP,Itaim Bibi,False,137.7,0.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52631,***.630.335-**,2024-06-07,2024-06,99.9,,50010000,Recife,PE,Santo Antônio,False,100.6,1.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52632,***.550.272-**,2024-11-22,2024-11,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52633,***.446.660-**,2024-04-24,2024-04,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,41.5,2.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52634,***.066.701-**,2024-12-16,2024-12,49.9,,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52635,***.921.643-**,2024-02-28,2024-02,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,10.1,1.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52636,***.389.083-**,2024-10-11,2024-10,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,69.7,0.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52637,***.066.360-**,2024-02-05,2024-02,49.9,Básico,69010000,Manaus,AM,Centro,False,82.8,4.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52638,***.721.753-**,2024-02-05,2024-02,49.9,Básico,69010000,Manaus,AM,Centro,False,7.9,1.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-52639,***.235.426-**,2024-06-11,2024-06,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52640,***.145.512-**,2024-02-12,2024-02,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52641,***.422.971-**,2024-11-04,2024-11,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52642,***.522.946-**,2024-02-20,2024-02,99.9,Premium,80010010,Curitiba,PR,Centro,False,60.0,5.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52643,***.776.808-**,2024-07-13,2024-07,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52644,***.516.560-**,2024-05-16,2024-05,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,141.1,5.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52645,***.976.408-**,2024-03-07,2024-03,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,21.4,4.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52646,***.118.151-**,2024-12-31,2024-12,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52647,***.708.272-**,2024-06-07,2024-06,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52648,***.173.203-**,2024-08-28,2024-08,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,31.2,4.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52649,***.311.677-**,2024-08-23,2024-08,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52650,***.174.653-**,2024-04-29,2024-04,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,2.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52651,***.043.842-**,2024-10-11,2024-10,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52652,***.022.069-**,2024-05-19,2024-05,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52653,***.867.808-**,2024-09-07,2024-09,99.9,Premium,70040010,Brasília,DF,Asa Norte,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52654,***.184.269-**,2024-02-14,2024-02,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,35.3,0.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52655,***.316.082-**,2024-08-13,2024-08,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,123.1,4.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52656,***.229.493-**,2024-02-25,2024-02,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,32.8,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-52657,***.399.378-**,2024-12-12,2024-12,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52658,***.403.595-**,2024-05-15,2024-05,99.9,Premium,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52659,***.586.794-**,2024-05-12,2024-05,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,141.8,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52660,***.470.173-**,2024-06-01,2024-06,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52661,***.496.737-**,2024-09-10,2024-09,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52662,***.738.987-**,2024-04-09,2024-04,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,84.5,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52663,***.294.621-**,2024-10-16,2024-10,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52664,***.408.585-**,2024-06-11,2024-06,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,11.2,3.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52665,***.448.500-**,2024-01-27,2024-01,99.9,Premium,69010000,Manaus,AM,Centro,False,28.7,3.0,,,2026-06-15T15:36:00.445263+00:00
TX-52666,***.419.866-**,2024-05-01,2024-05,49.9,Básico,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52667,***.536.127-**,2024-12-21,2024-12,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52668,***.702.881-**,2024-11-29,2024-11,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52669,***.522.233-**,2024-10-01,2024-10,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52670,***.692.743-**,2024-01-08,2024-01,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,1.0,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-52671,***.044.890-**,2024-05-14,2024-05,49.9,Básico,80010010,Curitiba,PR,Centro,False,125.5,2.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52672,***.376.165-**,2024-05-25,2024-05,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52673,***.536.264-**,2024-03-15,2024-03,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52674,***.717.058-**,2024-02-15,2024-02,99.9,Premium,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52675,***.588.373-**,2024-02-23,2024-02,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,53.8,1.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52676,***.910.858-**,2024-03-23,2024-03,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,89.8,0.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52677,***.305.498-**,2024-11-12,2024-11,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52678,***.521.383-**,2024-09-12,2024-09,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52679,***.004.908-**,2024-10-31,2024-10,899.0,Anual,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52680,***.254.853-**,2024-03-15,2024-03,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,46.0,1.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52681,***.135.569-**,2024-04-21,2024-04,49.9,Básico,69010000,Manaus,AM,Centro,True,114.8,2.0,,,2026-06-15T15:36:00.445263+00:00
TX-52682,***.260.931-**,2024-01-17,2024-01,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,2.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-52683,***.519.053-**,2024-12-22,2024-12,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52684,***.970.051-**,2024-03-11,2024-03,99.9,Premium,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52685,***.006.082-**,2024-05-21,2024-05,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,90.1,1.0,,,2026-06-15T15:36:00.445263+00:00
TX-52686,***.069.690-**,2024-04-05,2024-04,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,85.2,2.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-52687,***.827.788-**,2024-10-17,2024-10,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52688,***.800.366-**,2024-11-05,2024-11,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52689,***.202.706-**,2024-04-27,2024-04,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52690,***.951.679-**,2024-06-14,2024-06,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,110.2,0.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52691,***.219.693-**,2024-11-14,2024-11,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52692,***.125.663-**,2024-10-09,2024-10,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52693,***.729.108-**,2024-08-09,2024-08,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52694,***.716.572-**,2024-01-22,2024-01,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,141.8,4.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52695,***.949.013-**,2024-10-25,2024-10,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52696,***.870.568-**,2024-09-04,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,70.3,1.0,,,2026-06-15T15:36:00.445263+00:00
TX-52697,***.092.704-**,2024-09-30,2024-09,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52698,***.125.597-**,2024-12-25,2024-12,99.9,,50010000,Recife,PE,Santo Antônio,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52699,***.087.156-**,2024-02-11,2024-02,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,False,70.0,0.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52700,***.458.474-**,2024-09-16,2024-09,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,77.1,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-52701,***.294.621-**,2024-10-16,2024-10,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52702,***.245.607-**,2024-04-10,2024-04,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,101.6,1.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52703,***.316.544-**,2024-08-01,2024-08,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52704,***.158.148-**,2024-02-13,2024-02,99.9,Premium,90010150,Porto Alegre,RS,Centro Histórico,True,26.6,1.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52705,***.257.828-**,2024-03-24,2024-03,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,94.8,3.0,,,2026-06-15T15:36:00.445263+00:00
TX-52706,***.954.196-**,2024-08-03,2024-08,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52707,***.480.797-**,2024-09-17,2024-09,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,14.6,4.0,,,2026-06-15T15:36:00.445263+00:00
TX-52708,***.864.497-**,2024-12-23,2024-12,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52709,***.226.679-**,2024-08-07,2024-08,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,4.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52710,***.729.350-**,2024-07-14,2024-07,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,33.4,0.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52711,***.431.884-**,2024-09-20,2024-09,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52712,***.079.833-**,2024-06-27,2024-06,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52713,***.268.080-**,2024-01-11,2024-01,899.0,Anual,20031050,Rio de Janeiro,RJ,Centro,False,71.7,2.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52714,***.665.702-**,2024-10-02,2024-10,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52715,***.996.477-**,2024-12-04,2024-12,899.0,Anual,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52716,***.638.318-**,2024-05-07,2024-05,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52717,***.222.591-**,2024-10-27,2024-10,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,15.0,4.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52718,***.297.327-**,2024-02-15,2024-02,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52719,***.797.802-**,2024-01-05,2024-01,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,132.2,4.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-52720,***.095.214-**,2024-03-29,2024-03,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52721,***.790.608-**,2024-10-10,2024-10,899.0,Anual,30140071,Belo Horizonte,MG,Boa Viagem,False,16.1,2.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-52722,***.300.962-**,2024-02-05,2024-02,49.9,Básico,01001000,São Paulo,SP,Sé,False,70.2,3.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-52723,***.631.797-**,2024-12-05,2024-12,899.0,Anual,69010000,Manaus,AM,Centro,False,73.6,0.0,,,2026-06-15T15:36:00.445263+00:00
TX-52724,***.615.372-**,2024-12-24,2024-12,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52725,***.173.203-**,2024-09-19,2024-09,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,0.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52726,***.687.849-**,2024-06-13,2024-06,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52727,***.215.918-**,2024-03-14,2024-03,99.9,Premium,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52728,***.813.004-**,2024-09-28,2024-09,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52729,***.656.259-**,2024-07-30,2024-07,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,79.9,5.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52730,***.673.478-**,2024-07-21,2024-07,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,62.3,3.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52731,***.673.162-**,2024-07-08,2024-07,49.9,Básico,80010010,Curitiba,PR,Centro,False,69.4,2.0,1.0,,2026-06-15T15:36:00.445263+00:00
TX-52732,***.610.197-**,2024-09-22,2024-09,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52733,***.159.773-**,2024-03-24,2024-03,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,29.9,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-52734,***.513.644-**,2024-09-09,2024-09,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52735,***.282.722-**,2024-03-19,2024-03,99.9,Premium,69010000,Manaus,AM,Centro,False,92.9,0.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-52736,***.279.602-**,2024-01-10,2024-01,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,41.6,1.0,9.0,,2026-06-15T15:36:00.445263+00:00
TX-52737,***.662.931-**,2024-04-24,2024-04,49.9,Básico,80010010,Curitiba,PR,Centro,False,149.1,3.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52738,***.889.178-**,2024-10-20,2024-10,899.0,Anual,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52739,***.672.757-**,2024-11-17,2024-11,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,31.5,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52740,***.276.365-**,2024-11-30,2024-11,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52741,***.961.125-**,2024-12-10,2024-12,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52742,***.939.530-**,2024-06-14,2024-06,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52743,***.665.622-**,2024-01-18,2024-01,99.9,Premium,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52744,***.410.856-**,2024-01-17,2024-01,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,12.6,2.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-52745,***.630.059-**,2024-10-19,2024-10,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52746,***.134.476-**,2024-06-18,2024-06,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,31.4,0.0,10.0,,2026-06-15T15:36:00.445263+00:00
TX-52747,***.709.230-**,2024-07-29,2024-07,899.0,Anual,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52748,***.811.872-**,2024-02-11,2024-02,99.9,Premium,69010000,Manaus,AM,Centro,False,124.0,1.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52749,***.401.399-**,2024-07-15,2024-07,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,115.6,3.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52750,***.740.913-**,2024-11-19,2024-11,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52751,***.204.380-**,2024-07-03,2024-07,49.9,Básico,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52752,***.668.611-**,2024-08-17,2024-08,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,99.7,1.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52753,***.756.551-**,2024-07-10,2024-07,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,108.0,1.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-52754,***.392.804-**,2024-05-23,2024-05,99.9,Premium,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52755,***.889.679-**,2024-10-26,2024-10,49.9,Básico,20031050,Rio de Janeiro,RJ,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52756,***.181.753-**,2024-03-16,2024-03,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,59.8,1.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52757,***.877.972-**,2024-01-27,2024-01,99.9,Premium,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52758,***.234.601-**,2024-12-20,2024-12,899.0,Anual,04538133,São Paulo,SP,Itaim Bibi,False,87.8,3.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-52759,***.333.211-**,2024-04-26,2024-04,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,72.6,3.0,4.0,,2026-06-15T15:36:00.445263+00:00
TX-52760,***.822.378-**,2024-08-20,2024-08,899.0,Anual,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52761,***.732.175-**,2024-10-23,2024-10,99.9,Premium,69010000,Manaus,AM,Centro,False,117.0,3.0,2.0,,2026-06-15T15:36:00.445263+00:00
TX-52762,***.556.093-**,2024-10-09,2024-10,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,5.2,2.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52763,***.587.525-**,2024-03-22,2024-03,99.9,Premium,80010010,Curitiba,PR,Centro,False,64.5,0.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52764,***.452.111-**,2024-07-28,2024-07,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,41.7,1.0,8.0,,2026-06-15T15:36:00.445263+00:00
TX-52765,***.530.925-**,2024-03-08,2024-03,49.9,Básico,01001000,São Paulo,SP,Sé,False,,0.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52766,***.971.231-**,2024-02-28,2024-02,99.9,Premium,01001000,São Paulo,SP,Sé,False,147.9,5.0,7.0,,2026-06-15T15:36:00.445263+00:00
TX-52767,***.991.624-**,2024-12-06,2024-12,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52768,***.441.969-**,2024-10-14,2024-10,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52769,***.904.268-**,2024-06-19,2024-06,49.9,Básico,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52770,***.283.541-**,2024-10-01,2024-10,49.9,Básico,30140071,Belo Horizonte,MG,Boa Viagem,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52771,***.084.872-**,2024-10-09,2024-10,899.0,Anual,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52772,***.735.779-**,2024-09-03,2024-09,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52773,***.973.203-**,2024-02-06,2024-02,49.9,Básico,04538133,São Paulo,SP,Itaim Bibi,False,139.6,0.0,6.0,,2026-06-15T15:36:00.445263+00:00
TX-52774,***.336.952-**,2024-02-22,2024-02,49.9,Básico,90010150,Porto Alegre,RS,Centro Histórico,False,137.5,2.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52775,***.987.312-**,2024-08-14,2024-08,49.9,Básico,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52776,***.048.933-**,2024-11-20,2024-11,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,True,,,,,2026-06-15T15:36:00.445263+00:00
TX-52777,***.021.306-**,2024-04-06,2024-04,49.9,Básico,69010000,Manaus,AM,Centro,False,24.2,1.0,3.0,,2026-06-15T15:36:00.445263+00:00
TX-52778,***.728.975-**,2024-07-03,2024-07,49.9,Básico,50010000,Recife,PE,Santo Antônio,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52779,***.346.692-**,2024-08-26,2024-08,99.9,Premium,04538133,São Paulo,SP,Itaim Bibi,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52780,***.948.014-**,2024-10-07,2024-10,899.0,Anual,01001000,São Paulo,SP,Sé,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52781,***.013.249-**,2024-05-30,2024-05,899.0,Anual,70040010,Brasília,DF,Asa Norte,True,65.0,4.0,,,2026-06-15T15:36:00.445263+00:00
TX-52782,***.988.081-**,2024-10-04,2024-10,899.0,Anual,01001000,São Paulo,SP,Sé,False,24.3,0.0,5.0,,2026-06-15T15:36:00.445263+00:00
TX-52783,***.362.203-**,2024-10-19,2024-10,49.9,Básico,69010000,Manaus,AM,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52784,***.780.555-**,2024-09-11,2024-09,49.9,Básico,60060440,Fortaleza,CE,Praia de Iracema,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52785,***.900.824-**,2024-03-20,2024-03,899.0,Anual,01001000,São Paulo,SP,Sé,False,11.0,5.0,,,2026-06-15T15:36:00.445263+00:00
TX-52786,***.834.826-**,2024-11-24,2024-11,899.0,Anual,80010010,Curitiba,PR,Centro,False,,,,,2026-06-15T15:36:00.445263+00:00
TX-52787,***.766.512-**,2024-06-12,2024-06,99.9,Premium,70040010,Brasília,DF,Asa Norte,False,,,,,2026-06-15T15:36:00.445263+00:00
